	at org.neo4j.bolt.protocol.common.connector.connection.AtomicSchedulingConnection.doExecuteJobs(AtomicSchedulingConnection.java:315) ~[neo4j-bolt-5.13.0.jar:5.13.0]
	at org.neo4j.bolt.protocol.common.connector.connection.AtomicSchedulingConnection.executeJobs(AtomicSchedulingConnection.java:221) ~[neo4j-bolt-5.13.0.jar:5.13.0]
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:539) [?:?]
	at java.util.concurrent.FutureTask.run(FutureTask.java:264) [?:?]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1136) [?:?]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:635) [?:?]
	at java.lang.Thread.run(Thread.java:840) [?:?]
Caused by: io.netty.channel.StacklessClosedChannelException
	at io.netty.channel.AbstractChannel$AbstractUnsafe.write(Object, ChannelPromise)(Unknown Source) ~[netty-transport-4.1.100.Final.jar:4.1.100.Final]
2023-12-17 00:24:04.633+0000 INFO  Logging config in use: Embedded default config 'default-user-logs.xml'
2023-12-17 00:24:04.636+0000 WARN  Use of deprecated setting 'dbms.directories.run'. It is replaced by 'server.directories.run'.
2023-12-17 00:24:04.638+0000 ERROR Invalid memory configuration - exceeds physical memory. Check the configured values for server.memory.pagecache.size and server.memory.heap.max_size
2023-12-17 00:24:04.638+0000 INFO  Neo4j Server shutdown initiated by request
2023-12-17 00:24:04.639+0000 INFO  Stopped.
2023-12-17 00:26:15.508+0000 INFO  Logging config in use: Embedded default config 'default-user-logs.xml'
2023-12-17 00:26:15.511+0000 WARN  Use of deprecated setting 'dbms.directories.run'. It is replaced by 'server.directories.run'.
2023-12-17 00:26:15.512+0000 ERROR Invalid memory configuration - exceeds physical memory. Check the configured values for server.memory.pagecache.size and server.memory.heap.max_size
2023-12-17 00:26:15.514+0000 INFO  Neo4j Server shutdown initiated by request
2023-12-17 00:26:15.514+0000 INFO  Stopped.
2023-12-17 00:29:13.945+0000 INFO  Logging config in use: Embedded default config 'default-user-logs.xml'
2023-12-17 00:29:13.949+0000 WARN  Use of deprecated setting 'dbms.directories.run'. It is replaced by 'server.directories.run'.
2023-12-17 00:29:13.950+0000 ERROR Invalid memory configuration - exceeds physical memory. Check the configured values for server.memory.pagecache.size and server.memory.heap.max_size
2023-12-17 00:29:13.952+0000 INFO  Neo4j Server shutdown initiated by request
2023-12-17 00:29:13.952+0000 INFO  Stopped.
2023-12-17 00:30:05.315+0000 INFO  Logging config in use: Embedded default config 'default-user-logs.xml'
2023-12-17 00:30:05.318+0000 WARN  Use of deprecated setting 'dbms.directories.run'. It is replaced by 'server.directories.run'.
2023-12-17 00:30:05.320+0000 INFO  Starting...
2023-12-17 00:30:05.768+0000 INFO  This instance is ServerId{cd98db23} (cd98db23-5adf-48b3-b243-25214eb3a502)
2023-12-17 00:30:06.088+0000 INFO  ======== Neo4j 5.13.0 ========
2023-12-17 00:30:06.141+0000 INFO  Progress tracking: enabled
2023-12-17 00:30:06.142+0000 INFO  Memory usage guard: minimum estimate
2023-12-17 00:30:06.153+0000 INFO  GDS license file: null
2023-12-17 00:30:06.154+0000 INFO  GDS license state: unlicensed
2023-12-17 00:30:06.155+0000 INFO  Arrow write back: disabled
2023-12-17 00:30:06.157+0000 INFO  Register GraphDataScience...
2023-12-17 00:30:06.181+0000 INFO  GraphDataScience registered.
2023-12-17 00:30:06.181+0000 INFO  Register GraphDataScienceExtras...
2023-12-17 00:30:06.182+0000 INFO  GraphDataScienceExtras registered.
2023-12-17 00:30:06.183+0000 INFO  Register MetricsFacade...
2023-12-17 00:30:06.184+0000 INFO  MetricsFacade registered.
2023-12-17 00:30:06.185+0000 INFO  Register legacy Task Store/ Registry...
2023-12-17 00:30:06.185+0000 INFO  Task Store/ Registry registered.
2023-12-17 00:30:06.186+0000 INFO  Register legacy User Log Registry...
2023-12-17 00:30:06.187+0000 INFO  User Log Registry registered.
2023-12-17 00:30:06.294+0000 INFO  GDS compatibility: for Neo4j Settings 5.x -- available, for Neo4j Settings 4.4 -- not available, selected: Neo4j Settings 5.x
2023-12-17 00:30:06.295+0000 INFO  GDS compatibility: for Neo4j 4.4 -- not available, for Neo4j 5.6 -- not available, for Neo4j 5.7 -- not available, for Neo4j 5.8 -- not available, for Neo4j 5.9 -- not available, for Neo4j 5.10 -- not available, for Neo4j 5.11 -- not available, for Neo4j 5.12 -- not available, for Neo4j 5.13 -- available, for Neo4j 5.14 -- not available, selected: Neo4j 5.13
2023-12-17 00:30:14.345+0000 INFO  Bolt enabled on 0.0.0.0:7687.
2023-12-17 00:30:14.763+0000 INFO  HTTP enabled on 0.0.0.0:7474.
2023-12-17 00:30:14.765+0000 INFO  Remote interface available at http://localhost:7474/
2023-12-17 00:30:14.770+0000 INFO  id: 7D4FFD549FD867306BD5665292492C8F4E674DD43637B66FF3832389C1AF3AA6
2023-12-17 00:30:14.770+0000 INFO  name: system
2023-12-17 00:30:14.771+0000 INFO  creationDate: 2023-12-08T11:13:37.095Z
2023-12-17 00:30:14.772+0000 INFO  Started.
2023-12-17 00:30:53.161+0000 WARN  [bolt-17] Terminating connection due to network error
org.neo4j.bolt.protocol.error.streaming.BoltStreamingWriteException: Failed to transmit operation result: Response write failure
	at org.neo4j.bolt.protocol.common.fsm.response.NetworkResponseHandler.onSuccess(NetworkResponseHandler.java:184) ~[neo4j-bolt-5.13.0.jar:5.13.0]
	at org.neo4j.bolt.protocol.common.connector.connection.AtomicSchedulingConnection.lambda$interrupt$6(AtomicSchedulingConnection.java:462) ~[neo4j-bolt-5.13.0.jar:5.13.0]
	at org.neo4j.bolt.protocol.common.connector.connection.AtomicSchedulingConnection.executeJob(AtomicSchedulingConnection.java:336) ~[neo4j-bolt-5.13.0.jar:5.13.0]
	at org.neo4j.bolt.protocol.common.connector.connection.AtomicSchedulingConnection.doExecuteJobs(AtomicSchedulingConnection.java:315) ~[neo4j-bolt-5.13.0.jar:5.13.0]
	at org.neo4j.bolt.protocol.common.connector.connection.AtomicSchedulingConnection.executeJobs(AtomicSchedulingConnection.java:221) ~[neo4j-bolt-5.13.0.jar:5.13.0]
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:539) [?:?]
	at java.util.concurrent.FutureTask.run(FutureTask.java:264) [?:?]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1136) [?:?]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:635) [?:?]
	at java.lang.Thread.run(Thread.java:840) [?:?]
Caused by: io.netty.channel.StacklessClosedChannelException
	at io.netty.channel.AbstractChannel$AbstractUnsafe.write(Object, ChannelPromise)(Unknown Source) ~[netty-transport-4.1.100.Final.jar:4.1.100.Final]
2023-12-18 19:22:08.977+0000 WARN  [bolt-187] Terminating connection due to network error
org.neo4j.bolt.protocol.error.streaming.BoltStreamingWriteException: Failed to transmit operation result: Response write failure
	at org.neo4j.bolt.protocol.common.fsm.response.NetworkResponseHandler.onSuccess(NetworkResponseHandler.java:184) ~[neo4j-bolt-5.13.0.jar:5.13.0]
	at org.neo4j.bolt.protocol.common.connector.connection.AtomicSchedulingConnection.lambda$interrupt$6(AtomicSchedulingConnection.java:462) ~[neo4j-bolt-5.13.0.jar:5.13.0]
	at org.neo4j.bolt.protocol.common.connector.connection.AtomicSchedulingConnection.executeJob(AtomicSchedulingConnection.java:336) ~[neo4j-bolt-5.13.0.jar:5.13.0]
	at org.neo4j.bolt.protocol.common.connector.connection.AtomicSchedulingConnection.doExecuteJobs(AtomicSchedulingConnection.java:315) ~[neo4j-bolt-5.13.0.jar:5.13.0]
	at org.neo4j.bolt.protocol.common.connector.connection.AtomicSchedulingConnection.executeJobs(AtomicSchedulingConnection.java:221) ~[neo4j-bolt-5.13.0.jar:5.13.0]
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:539) [?:?]
	at java.util.concurrent.FutureTask.run(FutureTask.java:264) [?:?]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1136) [?:?]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:635) [?:?]
	at java.lang.Thread.run(Thread.java:840) [?:?]
Caused by: io.netty.channel.StacklessClosedChannelException
